Orden,Intento,Cliente,DNI,Edad,Telefono,Departamento,Provincia,Distrito,Direccion,Asesor,Decos,Repetidores,Fecha_Registro,Fecha_Evaluacion_BO,Estado_BO,Motivo_Rechazo,Fecha_Programada,Fecha_Real_Instalacion,Estado_Final_Orden
ORD-000075,1,Rosa Rojas Flores,12179995,40,919067690,Lambayeque,Chiclayo,Pátapo,"A.H. Nuevo San Lorenzo Mz. M Lte. 11, Pátapo",Asesor - Jorge Silva,0,0,2023-01-05 18:11:00,2023-01-05 22:11:00,Rechazado Definitivo,Exceso de Equipos Solicitados,,,Rechazado
ORD-000076,1,Lucia Garcia Rodriguez,71428713,20,949385195,Lambayeque,Chiclayo,Pimentel,"Urb. San Eduardo Mz. I Lte. 13, Pimentel",Asesor - Jorge Silva,3,1,2023-01-05 08:48:00,2023-01-05 10:48:00,Aprobado,,2023-01-07,2023-01-07,Instalado
ORD-000077,1,Carmen Castro Vasquez,69020451,75,961894582,Lambayeque,Chiclayo,José Leonardo Ortiz,"Pje. Pedro Cieza Nro. 2226, José Leonardo Ortiz",Asesor - Ana Paredes,1,0,2023-01-05 09:27:00,2023-01-05 11:27:00,Aprobado,,2023-01-07,2023-01-07,Instalado
ORD-000078,1,Luis Vargas Diaz,51137177,46,990882505,Lambayeque,Lambayeque,Túcume,"Urb. Santa Victoria Mz. L Lte. 28, Túcume",Asesor - Ana Paredes,3,1,2023-01-05 12:40:00,2023-01-05 13:40:00,Aprobado,,2023-01-07,2023-01-07,Instalado
ORD-000079,1,Lucia Gomez Garcia,68810561,20,926942307,Lambayeque,Chiclayo,Pátapo,"Pje. Chinchaysuyo Nro. 232, Pátapo",Asesor - Jorge Silva,1,1,2023-01-05 13:28:00,2023-01-05 14:28:00,Aprobado,,2023-01-07,2023-01-07,Instalado
ORD-000080,1,Manuel Flores Torres,25226815,19,934970946,Lambayeque,Chiclayo,Santa Rosa,"Urb. San Eduardo Mz. L Lte. 15, Santa Rosa",Asesor - Sofia Castro,1,1,2023-01-05 15:12:00,2023-01-05 16:12:00,Aprobado,,2023-01-07,2023-01-07,Instalado
ORD-000081,1,Javier Rodriguez Vargas,56630633,63,918715975,Lambayeque,Chiclayo,Monsefú,"A.H. Nuevo San Lorenzo Mz. L Lte. 30, Monsefú",Asesor - Jorge Silva,2,0,2023-01-05 16:14:00,2023-01-05 17:14:00,Rechazado Definitivo,Falta de Cobertura Técnica,,,Rechazado
ORD-000082,1,Patricia Gomez Rojas,59514418,47,984040798,Lambayeque,Chiclayo,La Victoria,"Pje. Los Incas Nro. 2060, La Victoria",Asesor - Luis Delgado,1,1,2023-01-06 09:08:00,2023-01-06 12:08:00,Aprobado,,2023-01-08,2023-01-08,Instalado
ORD-000083,1,Fiorella Rojas Garcia,34422678,67,927318510,Lambayeque,Chiclayo,Chiclayo,"A.H. UPIS Belén Mz. C Lte. 6, Chiclayo",Asesor - Jorge Silva,1,1,2023-01-06 16:57:00,2023-01-06 19:57:00,Devuelto a Correccion,Teléfono de Contacto Erróneo,,,En Proceso
ORD-000083,2,Fiorella Rojas Garcia,34422678,67,927318510,Lambayeque,Chiclayo,Chiclayo,"A.H. UPIS Belén Mz. C Lte. 6, Chiclayo",Asesor - Jorge Silva,1,1,2023-01-07 14:57:00,2023-01-07 16:57:00,Aprobado (Recuperado),,2023-01-09,2023-01-09,Instalado (Recuperado)
ORD-000084,1,Fernando Rodriguez Martinez,30695604,28,998413629,Lambayeque,Chiclayo,Pomalca,"Av. Huamachuco Nro. 216, Pomalca",Asesor - Luis Delgado,0,2,2023-01-06 12:41:00,2023-01-06 14:41:00,Devuelto a Correccion,Teléfono de Contacto Erróneo,,,En Proceso
ORD-000084,2,Fernando Rodriguez Martinez,30695604,28,998413629,Lambayeque,Chiclayo,Pomalca,"Av. Huamachuco Nro. 216, Pomalca",Asesor - Luis Delgado,0,2,2023-01-06 16:41:00,2023-01-06 18:41:00,Aprobado (Recuperado),,2023-01-08,2023-01-08,Instalado (Recuperado)
ORD-000085,1,Sofia Mendoza Torres,64504816,37,970873663,Lambayeque,Chiclayo,Chiclayo,"Pje. Tacna Nro. 2002, Chiclayo",Asesor - Jorge Silva,1,1,2023-01-06 13:46:00,2023-01-06 16:46:00,Rechazado Definitivo,Falta de Cobertura Técnica,,,Rechazado
ORD-000086,1,Carmen Lopez Vargas,42445506,47,926444612,Lambayeque,Chiclayo,Pimentel,"Av. Luis Gonzales Nro. 1673, Pimentel",Asesor - Maria Mendoza,2,1,2023-01-06 13:59:00,2023-01-06 16:59:00,Aprobado,,2023-01-08,2023-01-08,Instalado
ORD-000087,1,Patricia Diaz Mendoza,13110670,23,962780072,Lambayeque,Chiclayo,Pimentel,"Jr. Balta Nro. 307, Pimentel",Asesor - Sofia Castro,1,1,2023-01-06 18:30:00,2023-01-06 21:30:00,Aprobado,,2023-01-08,2023-01-08,Instalado
ORD-000088,1,Diego Rojas Vasquez,59115280,20,963765155,Lambayeque,Chiclayo,Puerto Eten,"Jr. Bolognesi Nro. 1682, Puerto Eten",Asesor - Jorge Silva,1,1,2023-01-06 17:43:00,2023-01-06 18:43:00,Aprobado,,2023-01-08,2023-01-08,Instalado
ORD-000089,1,Manuel Rojas Garcia,36717096,56,978333267,Lambayeque,Chiclayo,Chiclayo,"Ca. Los Incas Nro. 1464, Chiclayo",Asesor - Maria Mendoza,2,1,2023-01-06 17:57:00,2023-01-06 19:57:00,Aprobado,,2023-01-08,2023-01-08,Instalado
ORD-000090,1,Fernando Diaz Vargas,78090664,71,978412668,Lambayeque,Chiclayo,Pomalca,"Av. Pedro Cieza Nro. 1456, Pomalca",Asesor - Luis Delgado,1,2,2023-01-06 12:50:00,2023-01-06 13:50:00,Aprobado,,2023-01-08,2023-01-08,Instalado
ORD-000091,1,Katia Torres Perez,74484744,28,980361272,Lambayeque,Chiclayo,Pomalca,"Urb. La Primavera Mz. A Lte. 19, Pomalca",Asesor - Carlos Ruiz,3,0,2023-01-06 15:20:00,2023-01-06 19:20:00,Aprobado,,2023-01-08,2023-01-08,Instalado
ORD-000092,1,Fernando Mendoza Perez,28533117,51,937828932,Lambayeque,Chiclayo,Pátapo,"Pje. Pedro Cieza Nro. 809, Pátapo",Asesor - Luis Delgado,1,1,2023-01-06 13:43:00,2023-01-06 16:43:00,Aprobado,,2023-01-08,2023-01-08,Instalado
ORD-000093,1,Sofia Torres Diaz,48789478,63,937820354,Lambayeque,Chiclayo,Eten,"Jr. Sáenz Peña Nro. 1220, Eten",Asesor - Luis Delgado,1,1,2023-01-07 14:57:00,2023-01-07 18:57:00,Devuelto a Correccion,Dirección Incorrecta / Incompleta,,,En Proceso
ORD-000093,2,Sofia Torres Diaz,48789478,63,937820354,Lambayeque,Chiclayo,Eten,"Jr. Sáenz Peña Nro. 1220, Eten",Asesor - Luis Delgado,1,1,2023-01-08 05:57:00,2023-01-08 08:57:00,Aprobado (Recuperado),,2023-01-10,2023-01-10,Instalado (Recuperado)
ORD-000094,1,Diego Mendoza Sanchez,37121108,70,982286705,Lambayeque,Chiclayo,Puerto Eten,"Urb. La Primavera Mz. D Lte. 2, Puerto Eten",Asesor - Sofia Castro,1,1,2023-01-07 11:03:00,2023-01-07 12:03:00,Aprobado,,2023-01-09,2023-01-09,Instalado
ORD-000095,1,Jorge Gomez Martinez,64614193,59,973847325,Lambayeque,Chiclayo,Pimentel,"Urb. San Eduardo Mz. K Lte. 2, Pimentel",Asesor - Luis Delgado,3,0,2023-01-07 11:34:00,2023-01-07 12:34:00,Rechazado Definitivo,Falta de Cobertura Técnica,,,Rechazado
ORD-000096,1,Jose Martinez Perez,63283709,68,976489301,Lambayeque,Chiclayo,Monsefú,"Urb. Patios del Norte Mz. F Lte. 10, Monsefú",Asesor - Luis Delgado,1,1,2023-01-07 15:56:00,2023-01-07 17:56:00,Rechazado Definitivo,Exceso de Equipos Solicitados,,,Rechazado
ORD-000097,1,Diego Sanchez Lopez,54383668,28,971594457,Lambayeque,Chiclayo,José Leonardo Ortiz,"Jr. Sican Nro. 1308, José Leonardo Ortiz",Asesor - Maria Mendoza,1,1,2023-01-07 17:54:00,2023-01-07 21:54:00,Devuelto a Correccion,Mala Oferta / Error en Precios,,,En Proceso
ORD-000097,2,Diego Sanchez Lopez,54383668,28,971594457,Lambayeque,Chiclayo,José Leonardo Ortiz,"Jr. Sican Nro. 1308, José Leonardo Ortiz",Asesor - Maria Mendoza,1,1,2023-01-08 11:54:00,2023-01-08 14:54:00,Aprobado (Recuperado),,2023-01-10,2023-01-10,Instalado (Recuperado)
ORD-000098,1,Patricia Vargas Torres,10916723,34,961482483,Lambayeque,Chiclayo,Monsefú,"Urb. Santa Victoria Mz. E Lte. 21, Monsefú",Asesor - Sofia Castro,1,0,2023-01-07 09:29:00,2023-01-07 12:29:00,Aprobado,,2023-01-09,2023-01-09,Instalado
ORD-000099,1,Sofia Lopez Diaz,59330907,57,939641883,Lambayeque,Chiclayo,José Leonardo Ortiz,"Pje. Los Incas Nro. 1630, José Leonardo Ortiz",Asesor - Ana Paredes,1,1,2023-01-07 16:51:00,2023-01-07 18:51:00,Devuelto a Correccion,Mala Oferta / Error en Precios,,,En Proceso
ORD-000099,2,Sofia Lopez Diaz,59330907,57,939641883,Lambayeque,Chiclayo,José Leonardo Ortiz,"Pje. Los Incas Nro. 1630, José Leonardo Ortiz",Asesor - Ana Paredes,1,1,2023-01-07 22:51:00,2023-01-08 01:51:00,Rechazado Definitivo,No Subsano Correccion / Cliente Desistio,,,Cancelado/Rechazado
ORD-000100,1,Javier Rojas Rodriguez,25060409,21,983504237,Lambayeque,Ferreñafe,Pueblo Nuevo,"Ca. Grau Nro. 1443, Pueblo Nuevo",Asesor - Sofia Castro,2,1,2023-01-07 11:45:00,2023-01-07 15:45:00,Aprobado,,2023-01-09,2023-01-09,Instalado
ORD-000101,1,Javier Garcia Castro,71310453,54,917749299,Lambayeque,Chiclayo,Pátapo,"A.H. San Antonio Mz. E Lte. 27, Pátapo",Asesor - Carlos Ruiz,0,0,2023-01-07 08:27:00,2023-01-07 11:27:00,Devuelto a Correccion,Mala Oferta / Error en Precios,,,En Proceso
ORD-000101,2,Javier Garcia Castro,71310453,54,917749299,Lambayeque,Chiclayo,Pátapo,"A.H. San Antonio Mz. E Lte. 27, Pátapo",Asesor - Carlos Ruiz,0,0,2023-01-07 15:27:00,2023-01-07 17:27:00,Rechazado Definitivo,No Subsano Correccion / Cliente Desistio,,,Cancelado/Rechazado
ORD-000102,1,Ana Diaz Castro,34156684,67,928176954,Lambayeque,Lambayeque,Olmos,"Pje. Tacna Nro. 1646, Olmos",Asesor - Sofia Castro,1,1,2023-01-07 16:08:00,2023-01-07 19:08:00,Aprobado,,2023-01-09,2023-01-09,Instalado
ORD-000103,1,Jorge Torres Gomez,13051483,37,972143331,Lambayeque,Chiclayo,Puerto Eten,"Pje. Huamachuco Nro. 1040, Puerto Eten",Asesor - Jorge Silva,1,0,2023-01-07 11:59:00,2023-01-07 12:59:00,Aprobado,,2023-01-09,2023-01-09,Instalado
ORD-000104,1,Carlos Torres Sanchez,19031632,24,989717834,Lambayeque,Chiclayo,Pomalca,"A.H. Cruz del Médano Mz. L Lte. 2, Pomalca",Asesor - Maria Mendoza,1,0,2023-01-07 08:08:00,2023-01-07 11:08:00,Aprobado,,2023-01-09,2023-01-09,Instalado
ORD-000105,1,Katia Vargas Torres,50502136,74,929228089,Lambayeque,Ferreñafe,Pueblo Nuevo,"Jr. Balta Nro. 2380, Pueblo Nuevo",Asesor - Maria Mendoza,3,2,2023-01-07 18:43:00,2023-01-07 22:43:00,Aprobado,,2023-01-09,2023-01-09,Instalado
ORD-000106,1,Fiorella Vargas Castro,64795619,27,950250352,Lambayeque,Chiclayo,Puerto Eten,"Ca. Luis Gonzales Nro. 691, Puerto Eten",Asesor - Luis Delgado,2,2,2023-01-07 14:26:00,2023-01-07 16:26:00,Aprobado,,2023-01-09,2023-01-09,Instalado
ORD-000107,1,Javier Rojas Rodriguez,35566010,21,946032304,Lambayeque,Chiclayo,Pomalca,"A.H. Cruz del Médano Mz. M Lte. 25, Pomalca",Asesor - Maria Mendoza,1,1,2023-01-07 15:13:00,2023-01-07 18:13:00,Aprobado,,2023-01-09,2023-01-09,Instalado
ORD-000108,1,Maria Mendoza Torres,37449289,43,942122457,Lambayeque,Chiclayo,Monsefú,"Jr. Luis Gonzales Nro. 1171, Monsefú",Asesor - Ana Paredes,1,2,2023-01-07 09:51:00,2023-01-07 13:51:00,Devuelto a Correccion,Teléfono de Contacto Erróneo,,,En Proceso
ORD-000108,2,Maria Mendoza Torres,37449289,43,942122457,Lambayeque,Chiclayo,Monsefú,"Jr. Luis Gonzales Nro. 1171, Monsefú",Asesor - Ana Paredes,1,2,2023-01-08 02:51:00,2023-01-08 04:51:00,Rechazado Definitivo,No Subsano Correccion / Cliente Desistio,,,Cancelado/Rechazado
ORD-000109,1,Ana Torres Garcia,12176998,34,984264220,Lambayeque,Ferreñafe,Pitipo,"Ca. Pedro Cieza Nro. 1042, Pitipo",Asesor - Ana Paredes,1,1,2023-01-08 16:41:00,2023-01-08 19:41:00,Aprobado,,2023-01-10,2023-01-10,Instalado
ORD-000110,1,Patricia Romero Martinez,57268285,28,928784915,Lambayeque,Lambayeque,Motupe,"Av. Sáenz Peña Nro. 238, Motupe",Asesor - Sofia Castro,2,0,2023-01-08 08:48:00,2023-01-08 09:48:00,Aprobado,,2023-01-10,2023-01-10,Instalado
ORD-000111,1,Jorge Gomez Sanchez,77878323,47,960090149,Lambayeque,Chiclayo,Pátapo,"A.H. San Antonio Mz. K Lte. 16, Pátapo",Asesor - Ana Paredes,0,1,2023-01-08 08:01:00,2023-01-08 11:01:00,Aprobado,,2023-01-10,2023-01-10,Instalado
ORD-000112,1,Fiorella Castro Martinez,24363501,24,980381817,Lambayeque,Chiclayo,Pimentel,"Urb. San Juan Mz. E Lte. 26, Pimentel",Asesor - Ana Paredes,1,0,2023-01-08 15:36:00,2023-01-08 17:36:00,Rechazado Definitivo,Falta de Cobertura Técnica,,,Rechazado
ORD-000113,1,Sofia Rodriguez Perez,22549425,43,960903955,Lambayeque,Chiclayo,Eten,"Av. Los Incas Nro. 801, Eten",Asesor - Sofia Castro,0,1,2023-01-08 13:36:00,2023-01-08 14:36:00,Rechazado Definitivo,Falta de Cobertura Técnica,,,Rechazado
ORD-000114,1,Elena Sanchez Mendoza,46385762,20,919978827,Lambayeque,Chiclayo,Monsefú,"A.H. Primero de Mayo Mz. C Lte. 30, Monsefú",Asesor - Maria Mendoza,2,0,2023-01-08 17:09:00,2023-01-08 21:09:00,Rechazado Definitivo,Exceso de Equipos Solicitados,,,Rechazado
ORD-000115,1,Lucia Torres Vasquez,54524025,42,928783850,Lambayeque,Lambayeque,Mochumí,"Jr. Balta Nro. 500, Mochumí",Asesor - Jorge Silva,1,1,2023-01-08 17:49:00,2023-01-08 21:49:00,Rechazado Definitivo,Exceso de Equipos Solicitados,,,Rechazado
ORD-000116,1,Carlos Flores Romero,75847681,32,957756170,Lambayeque,Chiclayo,Santa Rosa,"Pje. Bolognesi Nro. 1309, Santa Rosa",Asesor - Carlos Ruiz,2,1,2023-01-08 12:09:00,2023-01-08 16:09:00,Devuelto a Correccion,Mala Oferta / Error en Precios,,,En Proceso
ORD-000116,2,Carlos Flores Romero,75847681,32,957756170,Lambayeque,Chiclayo,Santa Rosa,"Pje. Bolognesi Nro. 1309, Santa Rosa",Asesor - Carlos Ruiz,2,1,2023-01-09 06:09:00,2023-01-09 08:09:00,Aprobado (Recuperado),,2023-01-11,2023-01-11,Instalado (Recuperado)
ORD-000117,1,Sofia Romero Rojas,46207439,24,927784789,Lambayeque,Chiclayo,Santa Rosa,"Pje. Bolognesi Nro. 207, Santa Rosa",Asesor - Luis Delgado,0,1,2023-01-08 17:50:00,2023-01-08 20:50:00,Rechazado Definitivo,Falta de Cobertura Técnica,,,Rechazado
ORD-000118,1,Sofia Castro Vasquez,21368176,64,985099723,Lambayeque,Ferreñafe,Pueblo Nuevo,"Ca. Unión Nro. 1659, Pueblo Nuevo",Asesor - Jorge Silva,1,0,2023-01-08 15:09:00,2023-01-08 16:09:00,Aprobado,,2023-01-10,2023-01-10,Instalado
ORD-000119,1,Sofia Mendoza Rodriguez,58469365,34,943096758,Lambayeque,Lambayeque,Motupe,"Ca. Tacna Nro. 538, Motupe",Asesor - Ana Paredes,0,0,2023-01-08 13:53:00,2023-01-08 17:53:00,Devuelto a Correccion,Teléfono de Contacto Erróneo,,,En Proceso
ORD-000119,2,Sofia Mendoza Rodriguez,58469365,34,943096758,Lambayeque,Lambayeque,Motupe,"Ca. Tacna Nro. 538, Motupe",Asesor - Ana Paredes,0,0,2023-01-09 08:53:00,2023-01-09 11:53:00,Aprobado (Recuperado),,2023-01-11,2023-01-11,Instalado (Recuperado)
ORD-000120,1,Jorge Diaz Vargas,36957830,48,952168966,Lambayeque,Chiclayo,Santa Rosa,"Urb. Las Brisas Mz. J Lte. 26, Santa Rosa",Asesor - Ana Paredes,1,0,2023-01-08 13:07:00,2023-01-08 15:07:00,Aprobado,,2023-01-10,2023-01-10,Instalado
ORD-000121,1,Christian Gomez Romero,38138531,46,949101812,Lambayeque,Lambayeque,Mochumí,"A.H. San Antonio Mz. K Lte. 16, Mochumí",Asesor - Jorge Silva,0,0,2023-01-08 18:09:00,2023-01-08 22:09:00,Devuelto a Correccion,Dirección Incorrecta / Incompleta,,,En Proceso
ORD-000121,2,Christian Gomez Romero,38138531,46,949101812,Lambayeque,Lambayeque,Mochumí,"A.H. San Antonio Mz. K Lte. 16, Mochumí",Asesor - Jorge Silva,0,0,2023-01-09 19:09:00,2023-01-09 21:09:00,Aprobado (Recuperado),,2023-01-11,2023-01-11,Instalado (Recuperado)
ORD-000122,1,Rosa Castro Perez,58255231,62,982062301,Lambayeque,Chiclayo,La Victoria,"Ca. Unión Nro. 1554, La Victoria",Asesor - Luis Delgado,1,1,2023-01-08 18:43:00,2023-01-08 22:43:00,Rechazado Definitivo,Exceso de Equipos Solicitados,,,Rechazado
ORD-000123,1,Jose Lopez Gomez,23234748,34,939796480,Lambayeque,Chiclayo,Puerto Eten,"Ca. Tacna Nro. 1632, Puerto Eten",Asesor - Luis Delgado,1,1,2023-01-09 16:09:00,2023-01-09 19:09:00,Rechazado Definitivo,Exceso de Equipos Solicitados,,,Rechazado
ORD-000124,1,Maria Diaz Castro,21523236,25,929015320,Lambayeque,Chiclayo,Reque,"Ca. Sáenz Peña Nro. 2078, Reque",Asesor - Sofia Castro,1,0,2023-01-09 15:20:00,2023-01-09 16:20:00,Aprobado,,2023-01-11,2023-01-11,Instalado
ORD-000125,1,Manuel Lopez Martinez,42737441,51,933414716,Lambayeque,Chiclayo,Reque,"Pje. Salaverry Nro. 1759, Reque",Asesor - Sofia Castro,1,0,2023-01-09 14:25:00,2023-01-09 15:25:00,Devuelto a Correccion,Dirección Incorrecta / Incompleta,,,En Proceso
ORD-000125,2,Manuel Lopez Martinez,42737441,51,933414716,Lambayeque,Chiclayo,Reque,"Pje. Salaverry Nro. 1759, Reque",Asesor - Sofia Castro,1,0,2023-01-10 06:25:00,2023-01-10 08:25:00,Aprobado (Recuperado),,2023-01-12,2023-01-12,Instalado (Recuperado)
ORD-000126,1,Pedro Sanchez Flores,18397164,54,923656928,Lambayeque,Lambayeque,Túcume,"Ca. Tacna Nro. 566, Túcume",Asesor - Luis Delgado,1,2,2023-01-09 18:20:00,2023-01-09 22:20:00,Aprobado,,2023-01-11,2023-01-11,Instalado
ORD-000127,1,Javier Martinez Diaz,21375216,61,927978165,Lambayeque,Chiclayo,Pimentel,"Ca. Pedro Cieza Nro. 679, Pimentel",Asesor - Maria Mendoza,1,1,2023-01-09 17:24:00,2023-01-09 21:24:00,Aprobado,,2023-01-11,2023-01-11,Instalado
ORD-000128,1,Lucia Martinez Mendoza,48766747,26,935111946,Lambayeque,Chiclayo,Eten,"A.H. Primero de Mayo Mz. H Lte. 5, Eten",Asesor - Luis Delgado,1,0,2023-01-09 16:41:00,2023-01-09 20:41:00,Aprobado,,2023-01-11,2023-01-11,Instalado
ORD-000129,1,Javier Mendoza Martinez,21095863,54,914142053,Lambayeque,Lambayeque,Íllimo,"Jr. Salaverry Nro. 2302, Íllimo",Asesor - Luis Delgado,1,1,2023-01-09 15:35:00,2023-01-09 16:35:00,Aprobado,,2023-01-11,2023-01-11,Instalado
ORD-000130,1,Carmen Perez Romero,39332201,45,923746101,Lambayeque,Lambayeque,Íllimo,"Av. Tacna Nro. 1176, Íllimo",Asesor - Ana Paredes,1,1,2023-01-09 09:49:00,2023-01-09 11:49:00,Aprobado,,2023-01-11,2023-01-11,Instalado
ORD-000131,1,Fernando Castro Martinez,28687800,68,937732020,Lambayeque,Lambayeque,Lambayeque,"Jr. Chinchaysuyo Nro. 2306, Lambayeque",Asesor - Jorge Silva,1,2,2023-01-09 12:36:00,2023-01-09 15:36:00,Rechazado Definitivo,Falta de Cobertura Técnica,,,Rechazado
ORD-000132,1,Jorge Castro Perez,47221734,73,998032908,Lambayeque,Chiclayo,José Leonardo Ortiz,"Jr. Huamachuco Nro. 1113, José Leonardo Ortiz",Asesor - Ana Paredes,2,1,2023-01-09 10:36:00,2023-01-09 13:36:00,Aprobado,,2023-01-11,2023-01-11,Instalado
ORD-000133,1,Luis Vasquez Flores,59535894,47,975504221,Lambayeque,Chiclayo,Chiclayo,"A.H. Primero de Mayo Mz. L Lte. 15, Chiclayo",Asesor - Carlos Ruiz,1,1,2023-01-09 16:25:00,2023-01-09 18:25:00,Rechazado Definitivo,Falta de Cobertura Técnica,,,Rechazado
ORD-000134,1,Patricia Flores Vargas,48063218,39,983458776,Lambayeque,Chiclayo,Pomalca,"A.H. Nuevo San Lorenzo Mz. M Lte. 2, Pomalca",Asesor - Ana Paredes,0,1,2023-01-09 08:07:00,2023-01-09 10:07:00,Aprobado,,2023-01-11,2023-01-11,Instalado
ORD-000135,1,Pedro Garcia Diaz,31337593,73,946778269,Lambayeque,Chiclayo,Reque,"Jr. Unión Nro. 777, Reque",Asesor - Sofia Castro,0,1,2023-01-09 11:27:00,2023-01-09 12:27:00,Devuelto a Correccion,Dirección Incorrecta / Incompleta,,,En Proceso
ORD-000135,2,Pedro Garcia Diaz,31337593,73,946778269,Lambayeque,Chiclayo,Reque,"Jr. Unión Nro. 777, Reque",Asesor - Sofia Castro,0,1,2023-01-09 16:27:00,2023-01-09 17:27:00,Aprobado (Recuperado),,2023-01-11,2023-01-11,Instalado (Recuperado)
ORD-000136,1,Fiorella Romero Gomez,11082139,62,956113741,Lambayeque,Lambayeque,Olmos,"Urb. La Primavera Mz. G Lte. 3, Olmos",Asesor - Jorge Silva,2,0,2023-01-09 13:56:00,2023-01-09 16:56:00,Aprobado,,2023-01-11,2023-01-11,Instalado
ORD-000137,1,Jorge Rodriguez Gomez,32027350,46,957135617,Lambayeque,Lambayeque,Túcume,"A.H. San Antonio Mz. D Lte. 3, Túcume",Asesor - Carlos Ruiz,2,0,2023-01-09 17:46:00,2023-01-09 21:46:00,Aprobado,,2023-01-11,2023-01-11,Instalado
ORD-000138,1,Jorge Torres Flores,21307671,33,984275638,Lambayeque,Chiclayo,Pomalca,"Av. Huamachuco Nro. 1335, Pomalca",Asesor - Maria Mendoza,1,1,2023-01-09 14:18:00,2023-01-09 15:18:00,Devuelto a Correccion,Dirección Incorrecta / Incompleta,,,En Proceso
ORD-000138,2,Jorge Torres Flores,21307671,33,984275638,Lambayeque,Chiclayo,Pomalca,"Av. Huamachuco Nro. 1335, Pomalca",Asesor - Maria Mendoza,1,1,2023-01-09 20:18:00,2023-01-09 21:18:00,Aprobado (Recuperado),,2023-01-11,2023-01-11,Instalado (Recuperado)
ORD-000139,1,Luis Gomez Rojas,52476240,26,961920550,Lambayeque,Lambayeque,Olmos,"Ca. Sican Nro. 2029, Olmos",Asesor - Carlos Ruiz,3,1,2023-01-09 17:04:00,2023-01-09 18:04:00,Aprobado,,2023-01-11,2023-01-11,Instalado
ORD-000140,1,Sofia Castro Castro,63992760,23,995971459,Lambayeque,Chiclayo,Pomalca,"Av. Luis Gonzales Nro. 423, Pomalca",Asesor - Maria Mendoza,1,0,2023-01-09 16:20:00,2023-01-09 20:20:00,Aprobado,,2023-01-11,2023-01-11,Instalado
ORD-000141,1,Jose Torres Perez,42813517,23,968315400,Lambayeque,Chiclayo,Pomalca,"Urb. Los Parques Mz. B Lte. 1, Pomalca",Asesor - Maria Mendoza,2,1,2023-01-09 15:22:00,2023-01-09 18:22:00,Aprobado,,2023-01-11,2023-01-11,Instalado
ORD-000142,1,Maria Gomez Vargas,67622968,35,980310522,Lambayeque,Chiclayo,Pomalca,"Urb. San Juan Mz. A Lte. 16, Pomalca",Asesor - Maria Mendoza,2,0,2023-01-09 12:49:00,2023-01-09 13:49:00,Rechazado Definitivo,Falta de Cobertura Técnica,,,Rechazado
ORD-000143,1,Fiorella Gomez Perez,11649277,33,916171536,Lambayeque,Chiclayo,Santa Rosa,"Urb. Santa Victoria Mz. I Lte. 26, Santa Rosa",Asesor - Ana Paredes,3,1,2023-01-10 11:20:00,2023-01-10 13:20:00,Aprobado,,2023-01-12,2023-01-12,Instalado
ORD-000144,1,Carmen Lopez Perez,34071191,32,979226031,Lambayeque,Ferreñafe,Pitipo,"Pje. Huamachuco Nro. 1256, Pitipo",Asesor - Carlos Ruiz,2,0,2023-01-10 16:29:00,2023-01-10 17:29:00,Aprobado,,2023-01-12,2023-01-12,Instalado
ORD-000145,1,Sofia Torres Romero,59428849,55,976217748,Lambayeque,Ferreñafe,Pueblo Nuevo,"A.H. Urrunaga Mz. D Lte. 5, Pueblo Nuevo",Asesor - Maria Mendoza,0,1,2023-01-10 16:22:00,2023-01-10 17:22:00,Rechazado Definitivo,Falta de Cobertura Técnica,,,Rechazado
ORD-000146,1,Rosa Diaz Lopez,37540722,51,941966313,Lambayeque,Chiclayo,Chiclayo,"Urb. San Eduardo Mz. B Lte. 2, Chiclayo",Asesor - Luis Delgado,3,2,2023-01-10 14:44:00,2023-01-10 17:44:00,Aprobado,,2023-01-12,2023-01-12,Instalado
ORD-000147,1,Rosa Rodriguez Perez,68382413,60,927543369,Lambayeque,Chiclayo,Monsefú,"A.H. San Antonio Mz. L Lte. 27, Monsefú",Asesor - Jorge Silva,2,0,2023-01-10 11:04:00,2023-01-10 13:04:00,Aprobado,,2023-01-12,2023-01-12,Instalado
ORD-000148,1,Maria Martinez Romero,72552858,38,964561191,Lambayeque,Chiclayo,Reque,"Urb. San Eduardo Mz. H Lte. 9, Reque",Asesor - Sofia Castro,2,0,2023-01-10 12:52:00,2023-01-10 13:52:00,Aprobado,,2023-01-12,2023-01-12,Instalado
ORD-000149,1,Elena Rojas Vasquez,78915391,21,950109721,Lambayeque,Chiclayo,José Leonardo Ortiz,"Pje. Huamachuco Nro. 1952, José Leonardo Ortiz",Asesor - Carlos Ruiz,1,1,2023-01-10 15:06:00,2023-01-10 17:06:00,Aprobado,,2023-01-12,2023-01-12,Instalado
ORD-000150,1,Elena Garcia Sanchez,63765180,41,994597104,Lambayeque,Ferreñafe,Ferreñafe,"Jr. Huamachuco Nro. 407, Ferreñafe",Asesor - Sofia Castro,0,0,2023-01-10 15:51:00,2023-01-10 17:51:00,Aprobado,,2023-01-12,2023-01-12,Instalado
ORD-000151,1,Maria Perez Romero,16796477,28,987025433,Lambayeque,Chiclayo,Santa Rosa,"Pje. Unión Nro. 1847, Santa Rosa",Asesor - Maria Mendoza,1,0,2023-01-10 12:17:00,2023-01-10 16:17:00,Rechazado Definitivo,Falta de Cobertura Técnica,,,Rechazado
